RefId;IsBadBuy;PurchDate;Auction;VehicleAge;Make;Model;Trim;SubModel;Color;Transmission;WheelTypeID;VehOdo;Nationality;Size;TopThreeAmericanName;MMRAcquisitionAuctionAveragePrice;MMRAcquisitionAuctionCleanPrice;MMRAcquisitionRetailAveragePrice;MMRAcquisitonRetailCleanPrice;MMRCurrentAuctionAveragePrice;MMRCurrentAuctionCleanPrice;MMRCurrentRetailAveragePrice;MMRCurrentRetailCleanPrice;VehBCost;WarrantyCost;State|ZIPC
15378;0;8/11/2010;MANHEIM;2;DODGE;AVENGER 4C;SE;4D SEDAN SE;BLUE;AUTO;2;64285;AMERICAN;MEDIUM;CHRYSLER;75440;86830;112580;122840;75360;90820;107380;123780;82000;1020;CA|94544
851;0;9/8/2009;ADESA;3;CHRYSLER;TOWN & COUNTRY FWD V;Tou;MINIVAN 3.8L;BLUE;AUTO;1;83465;AMERICAN;VAN;CHRYSLER;87900;113730;99930;127830;87900;113730;99930;127830;75150;1763;IA|50111
27580;0;2/4/2009;MANHEIM;4;CHEVROLET;EQUINOX AWD V6 3.4L;LS;4D SUV LS;WHITE;AUTO;1;65893;AMERICAN;MEDIUM SUV;GM;74410;87610;85360;99620;77280;94210;88460;106750;72050;1313;CO|80011
47890;0;8/11/2010;MANHEIM;3;NISSAN;VERSA;S;4D HATCHBACK S;BLUE;MANUAL;1;79001;TOP LINE ASIAN;COMPACT;OTHER;64350;75090;102800;111780;69660;81580;106430;117360;60500;686;FL|33809
51053;0;12/2/2009;OTHER;5;CHRYSLER;SEBRING V6;Bas;2D COUPE;BLUE;AUTO;2;85888;AMERICAN;MEDIUM;CHRYSLER;23200;29570;30060;36940;28640;34250;65850;71580;39750;1243;AZ|85009
33078;1;11/6/2009;OTHER;7;HYUNDAI;ACCENT;GS;2D HATCHBACK GS;WHITE;AUTO;2;70169;OTHER ASIAN;COMPACT;OTHER;12750;19900;18770;26490;17380;23720;43800;52760;32150;1220;FL|32750
56524;0;7/6/2010;OTHER;5;CHEVROLET;UPLANDER FWD V6;Bas;PASSENGER EXT 3.5L;BLUE;AUTO;2;66639;AMERICAN;VAN;GM;57730;75180;92710;112660;56040;70040;92740;106180;56000;1801;SC|29070
4181;0;9/14/2010;OTHER;6;DODGE;1500 RAM PICKUP 2WD;ST;QUAD CAB 4.7L SLT;BLACK;AUTO;1;97046;AMERICAN;LARGE TRUCK;CHRYSLER;78400;96370;117250;136470;73090;92770;120140;143980;86750;1053;TX|75061
16010;0;11/24/2009;MANHEIM;4;CHEVROLET;EQUINOX FWD V6;LS;4D SUV LS;GREY;AUTO;1;73658;AMERICAN;MEDIUM SUV;GM;66330;79150;76640;90480;66870;80340;101290;117030;76000;1389;TX|77041
31541;0;9/18/2009;OTHER;1;DODGE;AVENGER 4C 2.4L I4 S;SE;4D SEDAN;SILVER;AUTO;2;51140;AMERICAN;MEDIUM;CHRYSLER;85660;93250;97510;105710;78570;87110;89860;99080;78000;920;NC|27407
31231;0;10/1/2010;OTHER;1;HYUNDAI;ACCENT;GLS;4D SEDAN GLS;BLUE;AUTO;2;46413;OTHER ASIAN;COMPACT;OTHER;76390;82360;107480;112920;76390;81390;106690;113670;68000;693;AZ|85284
10662;0;6/15/2010;MANHEIM;7;CHRYSLER;PT CRUISER;Bas;4D SEDAN;BLUE;AUTO;1;81122;AMERICAN;MEDIUM;CHRYSLER;31860;40230;64060;70550;29480;38390;58520;68810;46650;1803;TX|77041
27793;0;5/13/2009;MANHEIM;3;CHEVROLET;COBALT 2.2L I4 MPI;LS;4D SEDAN LS;WHITE;AUTO;2;74293;AMERICAN;COMPACT;GM;48240;59010;57100;68730;48240;59010;57100;68730;47000;803;FL|32824
57523;0;2/4/2009;ADESA;4;DODGE;NEON 2.0L I4 SFI;SXT;4D SEDAN SXT;WHITE;AUTO;1;55735;AMERICAN;COMPACT;CHRYSLER;34130;45820;41860;54490;39280;50060;47420;59060;50850;588;LA|71119
65839;0;2/26/2009;ADESA;3;HYUNDAI;ACCENT 1.6L I4 MPI;GLS;4D SEDAN GLS;BLUE;AUTO;2;65060;OTHER ASIAN;COMPACT;OTHER;54760;65580;64140;75830;53030;62980;62270;73020;52250;825;NC|28273
49138;0;2/25/2010;OTHER;5;DODGE;STRATUS V6;SXT;4D SEDAN SXT FFV;BLACK;AUTO;2;86731;AMERICAN;MEDIUM;CHRYSLER;53610;70240;80310;94400;47020;60450;77080;90900;53350;1503;OK|73108
59842;0;4/20/2010;ADESA;4;CHEVROLET;IMPALA;LT;4D SEDAN LT 3.9L;WHITE;AUTO;1;60943;AMERICAN;LARGE;GM;71700;87090;100950;121390;66640;78560;98810;113790;83300;1703;TX|78754
14947;0;6/23/2010;OTHER;6;PONTIAC;GRAND PRIX;GT;4D SEDAN GT2;BLUE;AUTO;1;96303;AMERICAN;LARGE;GM;48920;62280;80500;93700;48360;62670;81600;95590;60000;2351;SC|29697
12176;0;12/7/2010;OTHER;7;PONTIAC;GRAND PRIX;SE;4D SEDAN SE1;MAROON;AUTO;1;65277;AMERICAN;LARGE;GM;28100;39310;58390;72650;23130;32480;53910;67210;44500;2003;UT|84104
14611;1;7/8/2009;OTHER;3;CHEVROLET;AVEO 1.6L I-4 EFI DO;LS;4D SEDAN LS;BLACK;AUTO;2;54493;AMERICAN;COMPACT;GM;37710;47010;45730;55770;37710;47010;45730;55770;32000;671;SC|29697
25957;0;8/25/2010;OTHER;5;PONTIAC;SUNFIRE;Bas;2D COUPE SE;MAROON;AUTO;2;91372;AMERICAN;COMPACT;GM;28960;38630;62840;69920;31210;40590;59960;74160;47000;1341;SC|29697
1992;0;11/16/2009;ADESA;7;FORD;TAURUS;SE;4D SEDAN SE;GREY;AUTO;1;86499;AMERICAN;MEDIUM;FORD;21270;31860;27970;39410;23690;34610;52300;66300;35000;1283;FL|33619
18462;0;12/15/2010;MANHEIM;5;CHEVROLET;EQUINOX AWD V6;LS;4D SUV LS;SILVER;AUTO;2;69335;AMERICAN;MEDIUM SUV;GM;66250;82380;103280;119290;71160;87970;106930;122110;81500;1313;FL|32824
36181;0;5/13/2009;MANHEIM;3;CHRYSLER;300 2.7L V6 MPI;Bas;4D SEDAN;SILVER;AUTO;2;67685;AMERICAN;SPECIALTY;CHRYSLER;94590;111790;107160;125730;94590;111790;107160;125730;94500;1215;TX|75236
49356;0;9/23/2010;OTHER;4;CHRYSLER;PT CRUISER;Bas;4D SEDAN;MAROON;AUTO;2;78852;AMERICAN;MEDIUM;CHRYSLER;44710;54840;81140;91050;45010;55530;76250;90440;57350;1389;OK|73108
46038;0;5/26/2010;MANHEIM;6;CHEVROLET;IMPALA;Bas;4D SEDAN;WHITE;AUTO;2;95442;AMERICAN;LARGE;GM;32250;44210;60140;72140;31800;42560;68490;76770;55550;2351;MO|64161
62703;0;1/26/2010;MANHEIM;3;FORD;FIVE HUNDRED;SEL;4D SEDAN SEL;BLACK;AUTO;1;73448;AMERICAN;LARGE;FORD;88060;109610;126370;151310;92160;109970;129190;145760;80500;1506;NC|28625
19451;0;3/31/2009;OTHER;5;KIA;SORENTO 2WD 3.5L V6;EX;4D SPORT UTILITY EX;WHITE;AUTO;1;54697;OTHER ASIAN;MEDIUM SUV;OTHER;49650;57620;58620;67230;49500;60310;58460;70130;55050;1334;CA|95673
54529;0;8/30/2010;OTHER;2;SUZUKI;FORENZA;LS;4D SEDAN;RED;AUTO;2;39712;OTHER ASIAN;MEDIUM;OTHER;62850;73110;97540;106150;57300;66230;87990;101710;64000;462;CA|92101
35395;0;10/18/2010;OTHER;2;CHRYSLER;PT CRUISER;Bas;4D SEDAN;SILVER;AUTO;2;64171;AMERICAN;MEDIUM;CHRYSLER;63200;71190;96030;106100;76380;88880;107120;117380;60000;1215;CA|90045
20224;0;5/4/2010;OTHER;3;DODGE;CALIBER;SXT;4D WAGON SXT;GREY;AUTO;2;60858;AMERICAN;MEDIUM;CHRYSLER;73540;86910;110340;123520;71060;82530;106550;115540;71050;825;CA|95673
69909;0;1/27/2010;ADESA;4;FORD;FUSION 4C;SE;4D SEDAN SE;GREY;AUTO;2;69676;AMERICAN;MEDIUM;FORD;71410;87470;109230;124510;73450;88940;108300;123480;77400;728;AZ|85226
52591;0;3/4/2010;MANHEIM;5;CHEVROLET;COBALT;LS;4D SEDAN;BLUE;AUTO;1;79861;AMERICAN;COMPACT;GM;45290;56030;69940;86140;40680;49730;74280;83920;60900;803;MS|39402
31514;0;5/29/2009;OTHER;1;CHRYSLER;SEBRING 4C 2.4L I4 E;LX;4D SEDAN;GREY;AUTO;2;48481;AMERICAN;MEDIUM;CHRYSLER;79490;84480;90850;96240;79490;84480;90850;96240;78000;834;NC|27407
9699;0;4/7/2009;MANHEIM;3;CHRYSLER;300 2.7L V6 MPI;Bas;4D SEDAN;BLUE;AUTO;1;55956;AMERICAN;SPECIALTY;CHRYSLER;94590;111790;107160;125730;94590;111790;107160;125730;97000;1086;MD|21075
5853;0;7/13/2010;MANHEIM;5;DODGE;NEON;SXT;4D SEDAN;WHITE;AUTO;2;81053;AMERICAN;COMPACT;CHRYSLER;31330;41540;61760;72740;32590;42560;61630;75950;46400;723;AZ|85040
22695;0;7/1/2010;MANHEIM;4;CHEVROLET;IMPALA;LT;4D SEDAN LT 3.5L;WHITE;AUTO;2;71400;AMERICAN;LARGE;GM;65840;78940;101290;115550;61970;73800;96860;108980;73700;1974;TX|76040
28521;0;1/6/2010;MANHEIM;6;SATURN;ION;1;4D SEDAN LEVEL 1;SILVER;AUTO;2;75496;AMERICAN;MEDIUM;GM;35300;45080;66960;74590;30900;37980;59110;66800;42000;803;FL|32824
7089;0;2/12/2009;MANHEIM;4;HYUNDAI;SANTA FE 2WD V6 2.7L;GLS;4D CUV 2.7L;BLACK;AUTO;1;43801;OTHER ASIAN;MEDIUM SUV;OTHER;62610;70330;72620;80960;74110;87140;85040;99110;77100;553;GA|30272
10381;0;6/30/2009;MANHEIM;7;MITSUBISHI;MONTERO SPORT 2WD V6;XLS;4D SPORT UTILITY 3.5L XLS;GREY;AUTO;1;77606;OTHER ASIAN;MEDIUM SUV;OTHER;38380;49120;46450;58050;38380;49120;46450;58050;63800;1455;TX|77041
54998;0;1/7/2009;MANHEIM;4;FORD;FIVE HUNDRED 3.0L V6;SE;4D SEDAN SE;RED;AUTO;1;58564;AMERICAN;LARGE;FORD;53880;65450;63190;75690;55050;65570;64450;75820;69050;1169;OK|73129
7677;0;5/18/2009;MANHEIM;3;DODGE;STRATUS V6 2.7L V6 M;SXT;4D SEDAN SXT FFV;BLUE;AUTO;2;54618;AMERICAN;MEDIUM;CHRYSLER;54800;64610;64180;74780;54800;64610;64180;74780;52000;1086;NC|27542
72952;0;10/7/2009;ADESA;3;NISSAN;SENTRA 1.8L I4 EFI /;Bas;4D SEDAN 1.8;RED;AUTO;1;87632;TOP LINE ASIAN;COMPACT;OTHER;66820;82620;77170;94230;57520;70970;67120;81650;59000;594;GA|30212
46634;1;2/10/2010;MANHEIM;6;FORD;EXPLORER 2WD V6;XLT;4D SUV 4.0L FFV XLT;GREEN;AUTO;1;85585;AMERICAN;MEDIUM SUV;FORD;62290;73890;99300;114430;66220;76440;101590;112350;75200;1243;FL|33809
72260;0;9/9/2010;ADESA;4;CHEVROLET;IMPALA;LT;4D SEDAN LT 3.9L;SILVER;AUTO;1;86165;AMERICAN;LARGE;GM;65640;78040;100620;113330;62970;77320;96880;115010;77300;2152;TX|78227
57026;0;6/1/2010;MANHEIM;5;CHEVROLET;IMPALA;Bas;4D SEDAN;WHITE;AUTO;2;94703;AMERICAN;LARGE;GM;39750;52150;70120;85580;38510;51970;71700;89640;57550;2351;CA|92504
63526;0;10/20/2009;MANHEIM;2;PONTIAC;G6 V6 3.5L V6 SFI;Bas;4D SEDAN SE1;GOLD;AUTO;1;54976;AMERICAN;MEDIUM;GM;86320;99070;98230;112000;72720;82750;115600;125130;78000;1003;TN|37210
8668;1;7/29/2010;MANHEIM;7;MERCURY;MOUNTAINEER 2WD V8;SE;4D SUV 4.6L;BLACK;AUTO;1;78249;AMERICAN;MEDIUM SUV;FORD;41180;51910;76980;86620;45040;57240;81830;92770;82100;2040;GA|30272
53050;0;10/11/2010;MANHEIM;4;CHRYSLER;PT CRUISER;Tou;4D SEDAN;SILVER;AUTO;2;53359;AMERICAN;MEDIUM;CHRYSLER;45770;57350;76480;89100;45850;55680;78000;88390;54500;1086;TN|37122
6716;0;7/6/2010;MANHEIM;4;DODGE;STRATUS 4C;SXT;4D SEDAN;GREY;AUTO;2;73279;AMERICAN;MEDIUM;CHRYSLER;43750;55280;78630;91170;42270;54080;75770;89450;60000;1155;AZ|85040
4456;0;10/27/2010;OTHER;4;NISSAN;ALTIMA;Bas;4D SEDAN 2.5 SL;SILVER;AUTO;2;61485;TOP LINE ASIAN;MEDIUM;OTHER;86230;101460;118170;133010;74960;87110;110760;125000;76100;630;IL|60445
60120;0;12/14/2010;ADESA;4;CHRYSLER;PT CRUISER;Tou;4D SEDAN;GREEN;AUTO;2;78746;AMERICAN;MEDIUM;CHRYSLER;45560;55040;77240;88370;51960;66670;86170;99950;46700;1389;TX|78754
32386;0;1/5/2009;MANHEIM;5;GMC;YUKON 2WD V8 4.8L V8;SLE;4D UTILITY 4.8L SLE;WHITE;AUTO;1;67845;AMERICAN;LARGE SUV;GM;70820;80950;81490;92430;85490;101580;97330;114710;73500;1411;CO|80022
24227;0;8/12/2009;OTHER;3;CHEVROLET;COBALT 2.2L I4 MPI;LS;4D SEDAN LS;BEIGE;AUTO;2;65960;AMERICAN;COMPACT;GM;48100;58990;56950;68710;48320;59130;57190;68860;52000;728;SC|29697
31468;0;5/18/2009;OTHER;2;KIA;SPECTRA 2.0L I4 EFI;EX;4D SEDAN EX;BLACK;AUTO;2;43457;OTHER ASIAN;MEDIUM;OTHER;61490;72340;71410;83130;61490;72340;71410;83130;62500;482;CA|91763
26691;0;10/27/2009;MANHEIM;4;CHEVROLET;AVEO 1.6L I4 EFI;LS;4D SEDAN LS;WHITE;AUTO;2;50880;AMERICAN;COMPACT;GM;27670;35070;34880;42880;30860;36100;57880;67710;46100;671;TX|75050
37183;0;7/21/2010;MANHEIM;4;KIA;OPTIMA 4C;LX;4D SEDAN LX;WHITE;MANUAL;2;72471;OTHER ASIAN;MEDIUM;OTHER;52420;61540;86200;93890;45130;59230;81070;96930;56250;803;TX|75236
29649;0;4/20/2010;OTHER;2;CHRYSLER;SEBRING 4C;LX;4D SEDAN LX;SILVER;AUTO;2;52101;AMERICAN;MEDIUM;CHRYSLER;87160;93200;119230;126260;77850;84850;118680;124410;85000;920;OK|74135
59762;0;2/9/2010;ADESA;5;SATURN;ION;3;4D SEDAN LEVEL 3;BLACK;AUTO;1;69934;AMERICAN;MEDIUM;GM;42980;53040;80550;91850;49270;59960;85310;99860;52050;728;TX|78754
69255;1;12/4/2009;ADESA;2;CHEVROLET;IMPALA V6;LT;4D SEDAN LT 3.9L;GREY;AUTO;1;61182;AMERICAN;LARGE;GM;87940;104320;129010;151950;88590;104990;129930;152890;77900;1703;CA|91752
40678;0;2/26/2009;MANHEIM;3;FORD;FOCUS 2.0L I4 SFI;ZX4;4D SEDAN ZX4;RED;AUTO;2;73944;AMERICAN;COMPACT;FORD;52710;62490;61930;72490;52600;65990;61810;76270;46750;1155;SC|29532
60469;0;1/30/2009;ADESA;4;CHEVROLET;EQUINOX FWD V6 3.4L;LT;4D SUV LT;SILVER;AUTO;1;51427;AMERICAN;MEDIUM SUV;GM;73960;87480;84880;99480;78650;93460;89940;105940;84750;1086;CA|91752
64260;0;3/17/2010;ADESA;4;DODGE;CARAVAN GRAND FWD V6;SXT;MINIVAN 3.8L;SILVER;AUTO;1;80248;AMERICAN;VAN;CHRYSLER;78520;96940;118330;135640;73690;92650;105410;130080;69650;1763;AZ|85226
11614;0;7/5/2010;MANHEIM;5;TOYOTA;CAMRY SOLARA 4C;SE;2D COUPE SE;RED;AUTO;1;78642;TOP LINE ASIAN;MEDIUM;OTHER;80040;89740;110660;120630;75120;92840;106040;127820;88000;569;NC|27542
7880;0;8/31/2009;MANHEIM;7;MERCURY;SABLE 3.0L V6 EFI;GS;4D SEDAN GS;WHITE;AUTO;2;85554;AMERICAN;MEDIUM;FORD;22350;32700;29140;40320;21820;32310;28570;39890;41000;1283;NC|27542
45283;0;9/17/2009;OTHER;5;CHEVROLET;CAVALIER 4C 2.2L I4;Bas;2D COUPE;SILVER;AUTO;2;95276;AMERICAN;COMPACT;GM;25960;36690;33040;44630;26060;35660;33140;43510;36550;1341;CO|80229
37211;0;6/8/2010;MANHEIM;2;CHEVROLET;IMPALA V6;LT;4D SEDAN LT 3.5L FFV;WHITE;AUTO;1;81107;AMERICAN;LARGE;GM;88350;99900;127370;139530;84310;95170;126230;137600;81700;2152;IN|46803
6446;0;4/16/2010;MANHEIM;7;BUICK;CENTURY V6;Cus;4D SEDAN CUSTOM;WHITE;AUTO;2;59885;AMERICAN;MEDIUM;GM;36740;50630;63650;79100;25390;34140;54540;66270;54400;1800;AZ|85040
62088;0;5/14/2010;ADESA;4;MAZDA;TRIBUTE 2WD V6;s;4D SPORT UTILITY S;BLACK;AUTO;1;70589;OTHER ASIAN;SMALL SUV;OTHER;109990;124690;142780;152990;88500;106830;122840;136910;81000;920;CA|91752
45390;0;4/29/2010;OTHER;7;SATURN;ION;2;4D SEDAN LEVEL 2;GREEN;AUTO;2;76251;AMERICAN;MEDIUM;GM;31800;42070;60110;68190;30310;40290;57510;65600;51200;1103;CO|80229
36672;0;1/6/2010;MANHEIM;4;FORD;FUSION 4C;SE;4D SEDAN SE;GREY;AUTO;1;61911;AMERICAN;MEDIUM;FORD;70890;84830;110040;124920;80000;95160;119730;138200;72400;728;TX|75236
60162;0;2/13/2009;ADESA;5;DODGE;STRATUS V6 2.7L V6 M;SE;4D SEDAN;WHITE;AUTO;1;77788;AMERICAN;MEDIUM;CHRYSLER;31020;40410;38500;48640;34090;42380;41820;50770;41600;1389;TN|37771
56445;0;9/29/2009;OTHER;4;PONTIAC;G6 V6 3.5L V6 SFI;Bas;4D SEDAN;MAROON;AUTO;1;76509;AMERICAN;MEDIUM;GM;63530;77270;73610;88450;51500;62540;85560;99130;64000;1272;SC|29070
1737;0;8/27/2010;ADESA;5;PONTIAC;GRAND PRIX;Bas;4D SEDAN;SILVER;AUTO;2;77074;AMERICAN;LARGE;GM;44800;58460;81870;95810;43790;57500;79630;91740;64750;1974;FL|34203
30851;0;11/3/2010;OTHER;1;CHRYSLER;PT CRUISER;Bas;4D SEDAN;SILVER;AUTO;2;39825;AMERICAN;MEDIUM;CHRYSLER;71270;75150;108550;112240;84520;89230;113240;119550;70000;882;OK|74135
27271;1;9/2/2010;OTHER;3;CHRYSLER;PT CRUISER;Tou;4D SEDAN TOURING;BLUE;AUTO;1;87228;AMERICAN;MEDIUM;CHRYSLER;60370;72570;92970;107450;57640;69070;95390;107240;59850;1503;OK|73108
54026;0;2/12/2010;OTHER;2;DODGE;CALIBER;SE;4D WAGON;BEIGE;AUTO;1;52123;AMERICAN;MEDIUM;CHRYSLER;73140;80060;108750;115130;80330;85130;119130;122720;71000;754;OK|74135
58814;0;8/4/2010;MANHEIM;3;CHRYSLER;SEBRING 4C;Bas;4D SEDAN;BLUE;AUTO;2;76731;AMERICAN;MEDIUM;CHRYSLER;77110;87590;112830;127240;71450;83260;110170;119620;75750;1155;WA|98064
72968;0;11/18/2009;ADESA;3;CHEVROLET;COBALT;LS;4D SEDAN LS;WHITE;AUTO;2;69007;AMERICAN;COMPACT;GM;48940;59230;57860;68970;45770;55330;83020;92380;56000;728;GA|30212
48485;0;10/21/2010;MANHEIM;4;CHRYSLER;300;Bas;4D SEDAN;GREY;AUTO;2;87754;AMERICAN;SPECIALTY;CHRYSLER;84500;103830;120900;145990;84800;99560;121440;141800;79350;1503;IN|47129
67520;0;6/9/2009;ADESA;4;DODGE;NEON 2.0L I4 SFI;SXT;4D SEDAN;BLUE;AUTO;1;74351;AMERICAN;COMPACT;CHRYSLER;34140;44800;41870;53380;33460;45540;41140;54180;48900;686;TX|78754
68083;0;12/16/2010;ADESA;5;PONTIAC;GRAND AM V6;SE;4D SEDAN SE;WHITE;AUTO;1;78561;AMERICAN;MEDIUM;GM;34010;46210;63550;75870;33220;45460;69060;81880;52500;2208;NC|28273
19865;0;11/3/2009;OTHER;2;CHEVROLET;UPLANDER FWD V6;LS;PASSENGER EXT 3.9L LS;SILVER;AUTO;2;72589;AMERICAN;VAN;GM;66880;76700;77230;87840;63240;71570;73300;82300;68350;2091;CA|95673
31652;0;11/30/2009;OTHER;3;CHEVROLET;TRAILBLAZER 2WD 6C;LS;4D SUV 4.2L;WHITE;AUTO;1;67508;AMERICAN;MEDIUM SUV;GM;84440;102590;96200;115800;88490;106750;132170;150400;80000;1020;FL|32225
21981;0;9/1/2010;OTHER;3;DODGE;CALIBER;Bas;4D WAGON;SILVER;AUTO;2;77170;AMERICAN;MEDIUM;CHRYSLER;64190;75070;98050;108400;57350;69310;93670;105500;72000;920;TX|75020
17728;0;3/3/2009;OTHER;5;OLDSMOBILE;ALERO 4C 2.2L I4 MPI;GL;4D SEDAN GL2;WHITE;AUTO;2;76423;AMERICAN;MEDIUM;GM;36780;47290;44720;56070;32740;42060;40360;50420;43500;1506;UT|84104
57755;0;10/14/2009;ADESA;6;NISSAN;ALTIMA 3.5L V6 MPI;SE;4D SEDAN SE;GOLD;AUTO;1;66276;TOP LINE ASIAN;MEDIUM;OTHER;51210;64620;60310;74790;49320;60380;82010;96130;74000;930;TX|77086
13158;0;11/29/2010;MANHEIM;4;CHRYSLER;SEBRING V6;Tou;4D SEDAN LXI;SILVER;AUTO;1;82184;AMERICAN;MEDIUM;CHRYSLER;36580;46810;71100;83780;31690;41480;69720;79020;49000;1373;NC|27542
13459;0;7/14/2009;MANHEIM;4;CHEVROLET;TRAILBLAZER 4WD 6C 4;LS;4D SUV 4.2L LS;BLUE;AUTO;1;78204;AMERICAN;MEDIUM SUV;GM;91450;108200;103770;121860;92540;113230;104940;127290;72850;1974;MD|21075
6156;0;8/6/2009;MANHEIM;5;GMC;ENVOY XL 2WD 6C 4.2L;SLE;4D UTILITY 4.2L SLE;BLACK;AUTO;1;84857;AMERICAN;MEDIUM SUV;GM;73520;89440;84400;101600;69880;87920;80470;99950;94600;1243;GA|30272
10109;0;1/27/2010;MANHEIM;3;CHEVROLET;UPLANDER FWD V6;LS;PASSENGER EXT 3.5L;BLUE;AUTO;1;84460;AMERICAN;VAN;GM;57830;68460;99600;111550;58850;69160;97700;109450;69350;2282;CA|94544
15049;0;7/1/2009;MANHEIM;3;DODGE;MAGNUM V6 2.7L V6 MP;SE;WAGON 2.7L;WHITE;AUTO;2;77153;AMERICAN;SPECIALTY;CHRYSLER;74990;87560;85990;99560;74990;87560;85990;99560;78950;1389;CA|94544
64385;0;5/5/2010;ADESA;5;DODGE;CARAVAN GRAND FWD V6;SE;MINIVAN 3.3L;WHITE;AUTO;2;87384;AMERICAN;VAN;CHRYSLER;49380;64340;77800;100590;44120;57680;74930;94290;67450;1763;AZ|85226
9801;1;12/1/2009;MANHEIM;4;CHRYSLER;TOWN & COUNTRY FWD V;Tou;MINIVAN 3.8L;RED;AUTO;1;78241;AMERICAN;VAN;CHRYSLER;62190;80960;72170;92440;59600;79280;96820;121390;73850;1623;MD|21075
4296;0;10/26/2010;MANHEIM;7;FORD;ESCAPE 2WD V6;XLT;4D CUV 3.0L XLT;BLUE;AUTO;1;94530;AMERICAN;SMALL SUV;FORD;45480;59230;75810;89770;43080;53940;75160;84570;59950;1353;IL|60440
33050;0;10/2/2009;OTHER;2;CHEVROLET;IMPALA 3.5L V6 SFI;LS;4D SEDAN LS;SILVER;AUTO;2;63750;AMERICAN;LARGE;GM;78380;91990;89650;104350;73810;85260;84710;97080;78550;1703;FL|32750
45113;0;2/12/2009;OTHER;3;CHEVROLET;HHR 2.2L I4 MPI;LS;4D SUV 2.2L LS;BLACK;AUTO;2;56849;AMERICAN;MEDIUM;GM;57130;66590;66700;76920;63610;72080;73700;82850;71150;671;MS|38637
48226;1;12/14/2010;MANHEIM;7;DODGE;NEON;SXT;4D SEDAN SXT;BLACK;AUTO;1;90246;AMERICAN;COMPACT;CHRYSLER;23960;33230;53890;66830;22400;30790;54190;74490;33150;1065;FL|33314
49695;0;4/22/2009;OTHER;5;CHEVROLET;IMPALA 3.4L V6 SFI;Bas;4D SEDAN;RED;AUTO;2;63990;AMERICAN;LARGE;GM;36430;49100;44340;58030;37610;50500;45620;59540;61800;1703;AZ|85009
33501;0;5/12/2009;MANHEIM;5;FORD;EXPLORER 2WD V6 4.0L;XLS;4D SUV 4.0L FFV XLS;BLACK;AUTO;2;69061;AMERICAN;MEDIUM SUV;FORD;54070;67420;63400;77810;54070;67420;63400;77810;74450;1020;FL|34761
891;0;10/20/2009;ADESA;3;FORD;TAURUS 3.0L V6 EFI /;SEL;4D SEDAN SEL;SILVER;AUTO;1;78697;AMERICAN;MEDIUM;FORD;53630;67200;62920;77580;53300;65630;87790;102000;53100;920;IA|50111
54142;0;2/22/2010;OTHER;2;CHRYSLER;SEBRING 4C;LX;4D SEDAN LX;SILVER;AUTO;2;51953;AMERICAN;MEDIUM;CHRYSLER;84760;91080;116140;135910;89610;95420;121000;128400;84000;920;OK|74135
19214;0;1/13/2009;OTHER;6;FORD;EXPEDITION 2WD V8 4.;Edd;4D SUV 4.6L EDDIE BAUER;RED;AUTO;1;76088;AMERICAN;LARGE SUV;FORD;70630;82270;81280;93850;76230;90240;87330;102460;83050;1338;CA|95673
2183;0;2/24/2009;ADESA;2;PONTIAC;GRAND PRIX 3.8L V6 S;Bas;4D SEDAN;GREY;AUTO;1;79927;AMERICAN;LARGE;GM;80160;89500;91570;101660;81770;93060;93310;105500;68150;1974;OH|45005
41053;0;12/3/2009;MANHEIM;5;KIA;SORENTO 2WD;EX;4D SPORT UTILITY EX;MAROON;AUTO;1;55139;OTHER ASIAN;MEDIUM SUV;OTHER;44020;53030;52540;62270;47520;60780;90790;116120;67950;1334;SC|29532
34246;0;12/22/2009;MANHEIM;5;FORD;EXPLORER 4WD V6;XLT;4D SUV 4.0L FFV XLT;GREY;AUTO;1;85341;AMERICAN;MEDIUM SUV;FORD;64190;79220;99840;117570;67850;81390;104550;122530;82050;1893;CO|80022
53604;0;9/28/2009;OTHER;1;DODGE;AVENGER 4C 2.4L I4 S;SE;4D SEDAN;SILVER;AUTO;2;54134;AMERICAN;MEDIUM;CHRYSLER;84560;92080;96320;104450;78780;86540;90080;98460;79000;920;OK|74135
1156;0;10/12/2010;ADESA;3;CHRYSLER;TOWN & COUNTRY 2WD V;Bas;MINIVAN 3.3L;BLACK;AUTO;2;93920;AMERICAN;VAN;CHRYSLER;70320;86480;129430;159170;66450;81440;127990;156860;68200;1918;MN|55369
14386;1;11/3/2010;MANHEIM;5;CHRYSLER;PACIFICA AWD;Tou;4D SPORT TOURING;BLUE;AUTO;1;68014;AMERICAN;CROSSOVER;CHRYSLER;72170;85060;111100;124670;64880;84010;103040;119740;84450;1606;CA|92807
40563;0;10/28/2010;MANHEIM;2;FORD;FUSION 4C;SE;4D SEDAN SE;SILVER;AUTO;1;63333;AMERICAN;MEDIUM;FORD;102040;115010;145480;160210;107650;120410;141620;149950;82400;728;TX|76040
2231;0;4/28/2009;ADESA;3;CHRYSLER;300 2.7L V6 MPI;Bas;4D SEDAN;BLUE;AUTO;2;72215;AMERICAN;SPECIALTY;CHRYSLER;94590;111790;107160;125730;94590;111790;107160;125730;90900;1389;OH|45005
